,Predicted,Actual
242999,12.97556265771209,34.0
185516,7.239795308284329,5.0
254382,4.736032231523723,5.0
369825,8.01368348329379,5.0
170319,3.6626444782928047,1.0
26944,4.699820881744017,2.0
373782,7.814531321120171,6.0
374422,3.9676697743723253,2.0
88155,6.855344747649497,20.0
334321,3.9972444632719544,2.0
101265,7.174933482572214,7.0
470829,8.74975225477749,2.0
295927,7.430246493461027,98.0
277304,7.569712581425165,5.0
25906,7.550296097331284,6.0
330474,7.532574047428852,6.0
503379,12.071328496201886,53.0
516864,8.144008978892089,8.0
369760,6.606815561243366,11.0
196070,3.22983310757445,2.0
37961,5.149043645266147,12.0
119146,8.751901631573332,14.0
421975,6.721189282045316,17.0
329149,4.872501387021202,3.0
560449,6.887045493966525,9.0
79129,3.0559406907918856,3.0
59954,9.274801951280097,20.0
553848,12.22777136264267,4.0
226862,15.357525926130847,17.0
141275,6.994365306250074,6.0
41700,11.42631510066235,7.0
500088,6.606093798180154,9.0
530187,5.247613467148085,3.0
6291,3.7807634730052087,5.0
417140,8.789761546410887,3.0
175577,6.032888687823288,11.0
398508,5.047043567075434,5.0
343778,3.3002025307664553,3.0
189414,11.674210053615752,11.0
495533,5.905761998380285,3.0
368332,2.6777814688282433,3.0
339909,6.472900323748149,7.0
133454,3.100549381490964,1.0
517893,4.868600553338183,4.0
424132,6.352235990639201,23.0
270568,7.080339564680571,9.0
483432,6.246206368764206,9.0
196158,5.458118781496523,6.0
8406,7.112048122189094,3.0
318441,5.966064720907525,7.0
508582,11.574664843198207,18.0
438584,9.179186830686149,8.0
376012,6.060716090365759,5.0
39090,3.397730903925094,6.0
24761,6.499284310177927,10.0
153131,6.951760303678157,8.0
287237,4.510174182150649,8.0
206325,5.1424967567106705,6.0
101087,6.317899209232564,4.0
538693,6.641499802153703,2.0
410401,8.298957661813688,12.0
28771,5.917039312342695,8.0
423047,4.357101041052829,5.0
551930,6.743134633134559,11.0
85740,6.376626964453635,11.0
309753,6.971384368609279,2.0
283853,7.656166499034498,5.0
294341,7.755287404737601,6.0
228100,8.068802139198851,11.0
287788,6.61953331006157,7.0
186917,5.906549224646142,8.0
255620,9.44591740738997,8.0
362058,7.163288539961741,1.0
211843,7.417729294849096,75.0
50763,5.038240236171077,23.0
422078,9.229474578433837,5.0
181707,15.029432365938533,28.0
143627,5.437225775533079,3.0
91375,3.316551483301282,3.0
393944,3.561928500335398,5.0
519847,9.785255636448028,9.0
333874,6.2625073768208495,4.0
397775,6.6368971844729,7.0
152004,8.006833968474098,1.0
134244,5.806398450752795,2.0
481491,7.48656888341111,13.0
283043,11.155736412102556,5.0
262520,10.314280270266522,22.0
6893,3.2629971671085514,3.0
191173,5.394126315668132,5.0
123073,7.058179731576729,10.0
270172,11.345255263718627,14.0
389092,3.4094023508853297,2.0
353587,4.415741701765228,6.0
244864,11.578303879077112,3.0
150940,12.49156954808359,25.0
363692,2.7910141928250596,2.0
246135,5.371809398453934,3.0
410900,6.892164299378123,8.0
42712,4.1114364637194285,3.0
317988,6.551015430080611,4.0
284043,13.560138176013766,9.0
19514,8.749203374498506,5.0
245245,5.693276622988606,4.0
27518,4.936738183011585,5.0
403873,7.045748376729534,21.0
447576,6.158100420437222,7.0
82261,7.333717642558213,4.0
361440,7.9065847407197225,4.0
194116,11.36966832791677,9.0
148081,11.940437761957469,19.0
107545,5.4780305706351555,21.0
153422,7.616527243233122,21.0
199392,6.990471632227127,15.0
458826,4.759230784074589,9.0
34567,5.6440582926773,14.0
418475,8.538426176978646,18.0
331742,6.307715472713426,2.0
411665,5.6317906812844285,8.0
472766,3.846390382766458,9.0
519427,10.863750628142157,11.0
44110,7.586686758664882,24.0
121812,8.230531962608438,94.0
303780,8.457281841574968,4.0
363343,4.675856190852755,41.0
258084,11.57985578123214,28.0
304010,10.546341064366743,36.0
237828,7.926554433528736,12.0
590,11.94432300360279,10.0
456360,5.324088440631158,5.0
253588,11.055178215400474,23.0
400924,10.096289415400406,12.0
353252,4.965821348232339,2.0
92439,6.8251047124254,8.0
414338,9.071543373330428,4.0
543973,7.295448567342191,7.0
402554,12.30733034701234,23.0
219692,10.954488321221788,6.0
275667,11.854446527013124,16.0
385023,4.634078889949706,7.0
191426,8.47861502098499,9.0
334842,7.070699272422189,24.0
15853,5.685933442506325,4.0
533992,10.49639592830647,9.0
386700,5.853603002907221,4.0
26857,3.3220316118558912,2.0
363216,9.091288932777388,9.0
115556,6.371338913741056,6.0
338977,5.244032416602749,6.0
251222,5.824777432778774,10.0
149545,15.097101919125748,21.0
410875,3.1429053186411693,4.0
73835,7.6506304354529675,25.0
438768,5.422694340335056,4.0
279897,4.107555659394848,6.0
99859,4.151519756758034,2.0
343860,9.213871365324849,12.0
426243,4.152646230731989,6.0
136425,3.5106727533138837,5.0
40031,5.109020002312718,4.0
226463,7.758144458927177,25.0
310746,9.360107447237738,2.0
417778,7.171345634115596,6.0
318591,7.441187064410997,6.0
442576,7.60535753132217,11.0
74454,4.933956400536545,3.0
255484,9.980830683771273,7.0
61775,7.411481188690345,20.0
501232,4.788535581062433,4.0
66657,9.14658816375686,6.0
113023,11.299142590110023,10.0
262713,7.03621123294738,5.0
201334,4.587738896354949,5.0
17298,8.600591594498951,4.0
157423,7.553282022346593,11.0
45799,17.790066000454885,22.0
301059,19.371441725254044,37.0
232310,4.493062159601777,2.0
82333,9.915732902700256,8.0
334961,4.82433101195511,3.0
448120,8.897761369132695,9.0
516416,6.976410625880817,15.0
106198,8.134607534030238,8.0
150643,8.119707507864177,6.0
285305,8.24075448352778,6.0
23270,11.854519007581189,64.0
458361,6.461517800525144,7.0
490922,6.216942590339158,5.0
556616,4.868918074890644,9.0
265253,9.716432014832662,15.0
288735,8.356551847196783,13.0
360943,7.724002102022496,15.0
208170,8.038732883676175,10.0
294578,5.212928284653799,9.0
493963,7.555502996600353,4.0
83612,8.932306821171665,22.0
383579,4.389143510286885,4.0
70073,6.044059626798571,1.0
391728,3.9880992835976485,5.0
351506,6.2784843402322394,4.0
389943,7.116243389105875,4.0
324681,6.328672884774278,4.0
208701,6.235550461455432,32.0
35694,7.068567768216781,10.0
62173,5.7214407859517,6.0
173884,6.424366949600881,21.0
117117,8.738891571164231,9.0
489433,4.441690581912553,5.0
451188,9.581137575157754,22.0
246149,3.537825640322808,6.0
133596,6.128064218319878,3.0
337463,4.837777728552965,10.0
431243,4.156470686404646,2.0
36255,2.2047944647356417,2.0
14148,6.863024556837672,6.0
74306,8.69071177745559,15.0
266355,3.7841882421826085,2.0
247479,4.410850564999237,2.0
212939,4.938542228674578,13.0
171962,11.068150959588706,10.0
315083,3.2150162552925394,4.0
545191,2.8012708463079434,9.0
195602,10.877752548836042,14.0
62689,6.621236934282706,4.0
465553,5.938034979752501,6.0
423927,7.484608781223869,10.0
25722,3.399861136770596,2.0
108129,8.608902066230485,14.0
158171,7.303232566318229,5.0
564445,8.137452996574325,5.0
476580,9.432208435776374,137.0
212342,3.908597440173935,6.0
97599,5.460681387141449,4.0
144113,7.169752424664921,6.0
180977,9.68196370589419,14.0
318583,4.361058420125801,5.0
494239,7.3506401141427204,12.0
245206,9.007417390644605,9.0
286781,7.149667141055943,7.0
164715,3.5158457512861787,3.0
549438,3.7093428536372812,5.0
561169,5.58877857986181,2.0
216655,10.497317377423428,3.0
168992,3.543514742111256,4.0
316005,7.343252863180851,11.0
123527,3.650122177888761,3.0
225912,4.1963131668571805,2.0
478847,7.1479316017879455,1.0
378230,4.863489748250913,5.0
268973,8.84163432525952,5.0
369333,10.308684625996307,8.0
187609,6.623760338248985,28.0
381307,5.110687617260055,2.0
146536,6.45355149192801,6.0
257520,11.894657967667627,4.0
531828,7.246959845620836,11.0
300847,6.750145979731315,5.0
113173,7.637079122838372,7.0
1758,5.0435747146930225,9.0
116957,1.9283754743692043,2.0
507473,4.820234848615428,6.0
324621,5.596210625474214,3.0
453024,4.237070364791634,6.0
221346,3.7319566334217598,2.0
392725,9.074819873407364,17.0
177184,7.392649305573059,5.0
71878,7.1593721500642005,7.0
430727,8.184167806167807,4.0
313428,5.247488401574174,9.0
423578,12.646513333879284,46.0
183774,4.314933658915379,4.0
66945,4.469053740560867,3.0
291790,8.59567854756017,10.0
525296,6.319828718370218,13.0
32357,5.0499275927732015,11.0
72217,11.112908138654461,21.0
420859,6.940491666601247,8.0
195059,7.141828910210279,13.0
382896,10.814637456300943,3.0
7006,7.534787961117672,15.0
59046,3.2522229020667055,3.0
16240,6.007826374426713,2.0
546231,4.500537575760291,1.0
194190,8.93815534268515,31.0
209696,8.749171944575323,28.0
393219,5.281324845115705,25.0
342370,4.921835859976909,5.0
290777,5.663294365947195,7.0
222412,12.474621820182392,26.0
357934,9.744502579410437,7.0
316574,5.481313542368753,3.0
500169,2.927616030146737,24.0
47357,4.516656138359849,1.0
307418,3.4112874181494135,5.0
256534,7.852807684097797,8.0
426436,4.567097251204359,10.0
134054,12.126866968743343,6.0
401152,8.325262358249915,17.0
479199,3.95528657347063,3.0
365427,5.48672789239663,1.0
205025,6.7007165858940425,2.0
19751,5.096733800934999,2.0
511200,4.981187069892258,2.0
417683,8.906933873946628,10.0
460196,7.645797120615725,9.0
320377,6.027812744228413,9.0
389891,5.456366130051265,8.0
538607,7.3915761906389434,5.0
189479,3.4824473398446116,13.0
404662,7.811719497574813,13.0
346452,12.854520491098128,1.0
375975,9.717733379603942,3.0
448779,5.794367627342126,2.0
429631,4.804483568394971,8.0
333363,6.530213116015602,14.0
41948,12.257805743116478,3.0
387152,7.692193455369534,26.0
252638,8.09329034708378,3.0
269738,4.667178354003909,6.0
29532,7.209574347453554,1.0
152246,5.7471055131102275,2.0
511543,7.65602115666934,16.0
513704,5.263283097388921,5.0
143971,7.6314559624468075,14.0
344746,4.597908463924114,3.0
162454,9.21160764326487,9.0
265532,5.772443559598969,34.0
198637,6.5277478914445055,6.0
111609,3.977527567799825,4.0
471973,6.328659665508894,7.0
351686,6.527298990584541,2.0
458874,6.964564394816762,30.0
516385,4.131442138833563,3.0
124655,4.038286917682626,1.0
501966,3.4030809425185,4.0
391829,6.780623005254938,6.0
400289,5.723232675884901,2.0
396910,8.087790658183621,4.0
341568,10.041368836377842,28.0
500076,7.199614624657215,7.0
566096,6.529686414278785,4.0
209869,5.703914751250068,16.0
380967,9.300454063825441,2.0
527166,7.829684861000715,18.0
278778,6.655497450910843,6.0
317954,10.554941618664543,7.0
498272,6.502095556243603,5.0
88423,2.5336340708886382,2.0
555315,9.10115856278992,12.0
509206,7.792890704743513,7.0
251819,8.157431010815117,5.0
533011,2.6265736501909487,2.0
360856,9.14494171433239,3.0
352275,9.638659121349633,48.0
352835,4.644113571869184,2.0
160692,2.9787545073361343,7.0
18599,8.823649974604905,22.0
28873,8.614520795105932,4.0
321363,6.067394354387943,10.0
445019,5.038957168581419,5.0
194433,9.696914279075031,7.0
266295,12.226452112010293,16.0
186789,8.362607273897765,5.0
436986,8.535358041669156,4.0
34286,8.27703719300257,15.0
517191,9.379796031443789,12.0
401333,7.198769491994426,5.0
308735,5.416723472045533,1.0
375955,9.798877721468784,4.0
537972,4.025996158853104,13.0
431487,8.271146893827904,11.0
56173,4.246586083733973,6.0
559398,2.9389442181545746,1.0
374058,2.292116841364077,2.0
362102,3.380064314584615,2.0
126137,7.506949656879897,7.0
31192,10.927549278411334,27.0
219505,13.105775730672804,28.0
269254,6.35394507314777,2.0
438785,9.343774204598617,4.0
141846,4.664956716828783,5.0
511576,8.067106402452055,4.0
534013,4.262084567302281,4.0
536392,2.869503300116776,5.0
545368,9.99076836491713,34.0
392447,7.450367587101141,11.0
497736,3.1343224018032743,1.0
212649,6.294997035064853,3.0
135499,3.248039488368022,1.0
151095,8.045963914451136,13.0
204347,10.622335293942683,3.0
254099,12.337996039251266,12.0
401227,9.251235553407923,2.0
228397,7.031585716957011,7.0
429507,8.139933010613163,7.0
71087,11.039163372880466,4.0
167721,6.425714601232357,3.0
173961,4.995844697819393,2.0
20625,6.831142370243015,1.0
157007,3.8598534951322563,2.0
40628,7.471633036876938,68.0
86353,6.490315289687032,2.0
312782,9.35493212436404,14.0
517583,7.585160001836584,8.0
324537,10.42983304663312,170.0
408223,3.0951966048014583,2.0
451230,7.847329295582313,30.0
219627,9.257483643136766,18.0
507157,8.82173629666022,10.0
410754,6.325023061619731,5.0
159140,6.257463686001074,4.0
171113,4.176288385262069,10.0
78096,8.668575804282227,1.0
193207,3.979022246452132,14.0
36663,10.433863792019224,9.0
28172,3.7158165441221627,3.0
411138,4.727283728384691,7.0
557413,4.684743838034365,4.0
387216,6.603732539189423,5.0
109132,12.030708979776136,7.0
508398,10.868623443514025,4.0
389682,6.679064171799041,2.0
106402,3.258810397151592,1.0
11795,6.943160357910074,5.0
64620,6.825651467834177,7.0
554122,6.411107826893385,2.0
444897,7.600250086287133,4.0
497622,10.175420115115799,19.0
462091,4.991020004760458,3.0
341631,5.926820544984139,13.0
228846,3.4840394852417376,4.0
531476,4.468301864759042,14.0
87365,9.80322264313736,10.0
211893,2.6545704309851317,15.0
120285,6.204385004653204,4.0
88514,14.298563539316547,4.0
368822,8.409931272279891,10.0
163774,9.031682872596775,12.0
485050,4.383231232638764,10.0
282569,5.606963712434208,17.0
244082,3.2073425030730505,5.0
140908,10.289168510317609,9.0
264950,4.054043328496391,2.0
86354,2.2080369674463327,6.0
187229,9.633322515829605,7.0
242231,5.9819092598422685,4.0
211649,6.787468573262231,5.0
86197,3.794141353173245,6.0
343012,6.104927454244262,8.0
155848,7.583513226003561,7.0
120865,7.656607214404971,4.0
381486,10.87595810219591,1.0
548944,9.242829832107645,153.0
44963,4.330653449979536,5.0
130284,4.587185562392051,4.0
110672,5.530348595857731,1.0
63915,8.480745330676541,7.0
524530,9.67492547661925,1.0
456371,8.945114491617119,3.0
59310,7.304210975425121,6.0
483799,5.8002108114105795,3.0
498416,3.2708607651193233,2.0
394096,8.383480852341336,11.0
403438,3.9173884493345668,1.0
29742,5.453790139004468,5.0
184650,7.509539659325583,9.0
460960,8.757247952727084,2.0
166476,10.1086616074615,7.0
168817,6.40603361833746,4.0
489736,3.737310103663276,7.0
176845,4.478140631815222,12.0
101979,6.360220103962547,5.0
249031,7.597679476241865,13.0
475426,8.5225542854364,77.0
332375,2.9831125439457082,4.0
108901,5.910964168123428,3.0
451249,6.346608445172933,3.0
474327,5.156974841605461,4.0
525267,6.702189413260157,4.0
420077,11.178717335534316,8.0
251360,7.764337278295443,1.0
79431,5.912441231924959,3.0
216092,7.111587587643498,8.0
515003,8.367805891090597,7.0
35012,5.800296317894208,6.0
60537,8.24136230072611,3.0
16300,5.522511661263707,6.0
383420,7.292668202041341,12.0
183170,5.115736481678823,11.0
211701,2.6649854870024683,3.0
44233,6.1496245191299295,7.0
316974,6.10778273035271,7.0
32683,4.354141167303169,5.0
1951,8.716250465151916,6.0
50832,6.718482506093096,17.0
528617,7.181554554525974,5.0
202776,5.702606469893681,2.0
145207,6.206658092915404,2.0
261468,5.7727544927748795,10.0
122158,6.7692474408014505,5.0
251933,6.393472623703246,8.0
189683,4.879005214838571,5.0
68170,4.086794889060229,2.0
276054,9.18781344178683,5.0
256292,5.859595199170599,4.0
212293,2.892702498083281,4.0
420027,5.722750627070809,8.0
203268,4.791996412242952,1.0
519895,4.808362056061696,5.0
203661,8.981168395345094,6.0
567241,5.861433063267896,11.0
434019,4.983865674611252,4.0
253219,7.083932218745758,2.0
340772,5.7311367985203105,5.0
269506,8.123380732946544,13.0
567662,3.89417396358499,4.0
52649,8.961437315980902,1.0
533039,7.6935712493198025,11.0
399664,6.464972532858269,7.0
537007,7.274039838195222,9.0
520435,12.478452304682946,5.0
237026,4.394865819386496,4.0
440422,2.809326088005946,3.0
372349,6.929207004763839,2.0
508700,6.880188592528384,5.0
381482,6.426398917410097,8.0
286038,9.564466763674318,6.0
554498,3.2446323214228414,5.0
144034,5.112305450430085,1.0
470055,6.954689392972227,5.0
508097,7.255964904588609,8.0
192167,7.529862355100704,12.0
456241,7.241319179334141,4.0
558976,11.60409252270324,2.0
452728,9.663564714085169,1.0
90015,6.84864582142859,5.0
311471,11.893918149721003,9.0
95625,4.168323823335413,7.0
450829,4.5348580429542835,4.0
225598,2.871813479855973,5.0
485044,10.16769121034838,1.0
306186,9.205097469827365,8.0
218750,12.84231467945574,5.0
17096,9.662241823985482,8.0
323728,10.855713521730536,17.0
356895,5.908221675244249,5.0
192306,4.576486828870657,2.0
514990,8.369501364882808,4.0
48585,8.294980364727166,26.0
396574,6.33856019585096,12.0
182727,6.021614190297441,6.0
329028,6.182339592232665,4.0
287245,9.580735803566085,11.0
512091,8.621585930821425,3.0
78837,5.07766753591045,7.0
206871,3.6355421920752633,3.0
253113,9.501183307194083,7.0
94736,7.273795652348099,2.0
323403,7.4474496373090915,5.0
421397,12.533654597870736,22.0
209993,7.460002646149292,15.0
67190,11.703873077810385,9.0
291685,5.019607200794098,6.0
339165,5.70299540206679,11.0
155133,6.375835175226939,7.0
260255,6.825765194202745,10.0
404398,4.186154284582926,16.0
423005,6.325485520034363,2.0
540890,11.720398557135582,14.0
37313,9.154669591824131,5.0
184490,7.22531200933372,1.0
409911,7.292486979208661,2.0
421659,5.2638427235240215,1.0
126317,5.83564595055077,17.0
364545,10.42474697033822,4.0
308189,3.941493538384293,1.0
436832,8.574437543703993,7.0
482862,4.58134437083072,16.0
416274,3.1439667122431274,6.0
476737,7.905169181694646,7.0
564217,10.046025079515061,17.0
529696,5.538274124326108,3.0
97133,4.112732337713169,2.0
467115,5.5963826780152885,3.0
46347,5.326000775675993,5.0
472357,7.259667312464899,6.0
458090,6.392191739841792,11.0
285953,3.960858184722156,4.0
84232,3.8591799434768745,4.0
23806,4.475950094800282,5.0
566400,8.131742628090933,28.0
423593,2.644561606303796,2.0
245275,9.530136425184764,17.0
479378,10.236254982870832,12.0
421554,7.538574857217782,15.0
552342,11.730089849544129,12.0
123985,4.981412379901258,3.0
7529,7.402995518179296,8.0
164306,7.863160361326436,7.0
309759,7.775001736211834,1.0
546321,7.287990203238678,3.0
479518,8.090175418550302,8.0
465214,4.664724734372385,3.0
87488,3.3274946576298134,4.0
274632,7.083135611578655,8.0
528318,9.926283020343135,5.0
476705,4.614701861327376,1.0
33999,7.0317211299870905,7.0
526432,11.972874237644191,24.0
62258,6.138860532798844,3.0
174276,14.877297128517625,31.0
556003,5.378446223463925,3.0
343965,4.536456615624047,5.0
143522,2.0460783569983505,3.0
512690,6.750253936448189,4.0
93491,7.699534846058214,12.0
31059,13.300989195122384,11.0
361034,9.170024754109136,11.0
382209,7.44116868199319,1.0
461512,4.900111100477034,5.0
466345,9.847209535206275,9.0
394871,5.8694462650644255,13.0
415339,7.92128843002979,22.0
465116,6.933605281657947,11.0
115151,2.9276221755596907,6.0
149862,7.877058515879298,1.0
84114,11.182347426113324,23.0
307837,11.50256970284454,8.0
206177,6.822070632331361,13.0
259429,4.454034544294927,2.0
245416,11.362222773972917,17.0
548921,4.72176189056222,3.0
543399,11.494366873006243,10.0
19125,5.039645406541013,9.0
385735,7.185133512942002,4.0
356663,6.722816004205242,1.0
72899,4.179088888917249,26.0
502510,7.680281471176386,13.0
42139,5.90923208698689,2.0
206810,4.348027583222347,4.0
139742,7.909184925384807,6.0
258338,5.970002728738109,70.0
15982,7.663803631490737,6.0
409343,4.864043948820608,8.0
124194,4.8093763749320715,9.0
406651,11.295137346256979,7.0
510950,5.053271171515689,1.0
367472,5.843528809720965,3.0
504509,19.89203294852814,18.0
360902,6.436989909852173,2.0
50176,2.9449479586751295,3.0
65508,7.486093061438851,12.0
357763,5.80014556988408,4.0
194476,8.99877071732817,13.0
172091,10.120874530357128,10.0
427588,12.833899135253887,16.0
14503,8.594904775836426,8.0
296804,4.2539499867934865,3.0
96142,7.417405598544519,31.0
495348,11.928154449718363,54.0
159693,5.739064856569485,3.0
444633,7.408352111310023,5.0
362318,7.730896515118729,8.0
386358,3.986130430918138,5.0
257083,4.202943583159367,4.0
244901,7.678940540670737,27.0
131377,9.514092484357207,4.0
461162,5.333834350027246,4.0
368703,11.18222707934774,26.0
223650,8.609689463187806,8.0
390644,6.46996014145418,3.0
93260,3.6349904858536775,4.0
390495,5.0448658992961555,7.0
535813,5.311430250659896,2.0
429140,9.475038285400615,5.0
483881,9.73501313283407,15.0
478049,9.342253212692867,7.0
266208,7.373077606886,22.0
131399,5.089096832216228,16.0
222012,10.355292241521965,59.0
370291,5.793626339804632,23.0
272403,4.728404053088752,3.0
197961,5.456503929161499,3.0
458473,4.673821972470023,7.0
369457,7.042696213571844,16.0
310600,7.425940447712037,5.0
261680,3.75246823565044,4.0
104221,9.367923221126262,16.0
262467,7.658824868562988,16.0
376870,12.527808470420837,6.0
253257,4.505308385581202,3.0
258923,7.248121304037454,4.0
161526,9.12877687638138,4.0
429523,4.690911950505097,7.0
90295,5.351254956941148,25.0
485302,3.8533949767811464,3.0
451932,8.48369837270684,2.0
268292,5.600836105402323,5.0
504518,7.424058901920262,10.0
544449,5.877669223752719,9.0
390445,7.507474149057998,2.0
240431,10.05603284726999,17.0
124631,10.983507679080503,10.0
539161,7.090263961219307,4.0
474703,7.891196101988726,7.0
548068,3.5856978146857728,16.0
5357,6.719891266326499,8.0
346003,3.8953081728755024,3.0
326319,5.505295759455407,3.0
175636,5.985990446396727,8.0
120158,9.780447476157406,34.0
55079,6.933671442897435,7.0
193569,9.76284731785779,12.0
447780,6.9504118178649605,2.0
480347,8.664968695560788,15.0
280555,6.583575747632722,11.0
88287,4.680571148516037,4.0
189165,10.451406261268403,17.0
329335,3.7522294744551346,4.0
31224,2.5868887455383174,2.0
509570,9.143684902392692,3.0
80377,4.185018768038844,15.0
110726,8.708318715627229,37.0
374990,8.3200636447948,3.0
330782,7.278162607856757,15.0
540223,4.272341445654774,3.0
396081,5.613712936288721,4.0
485640,4.430397704313464,7.0
323088,11.266823656416136,8.0
209432,11.519486315379254,39.0
356484,5.174894800195489,3.0
367119,10.340433535163356,9.0
248897,10.507633596164851,12.0
93746,5.612011907029455,7.0
168427,4.045442682110206,3.0
277774,8.605416606701624,7.0
298202,5.128593447800995,6.0
324958,8.902424314237123,14.0
551797,5.081117543147229,6.0
317653,8.29763594697738,1.0
431643,3.6793143155327925,2.0
546295,2.914275800575979,2.0
432354,6.054016199113448,2.0
466711,8.697639720733719,4.0
556311,6.887706060455912,17.0
502567,8.693453894726645,3.0
544117,8.862369540489453,11.0
453688,5.063911732357155,6.0
402563,8.922179953853515,8.0
429500,6.33487766621829,6.0
145268,8.282340891259992,4.0
19062,9.514665489885033,3.0
61691,4.3499565688496205,3.0
113487,10.159781700068947,6.0
132991,4.301520631727044,2.0
441727,3.8431155077773838,5.0
190953,4.236854924865156,2.0
323630,12.049232757296977,10.0
23622,12.925476358537253,3.0
178029,6.045813542221822,7.0
50309,3.928329082761593,3.0
43272,6.215237584340457,6.0
249420,20.633522506151166,49.0
139196,12.105206197914185,6.0
232167,3.895795390117428,6.0
155039,4.563528395075991,10.0
368723,6.788779567360393,2.0
218092,3.354396760229065,17.0
44881,6.827905467231744,42.0
357783,9.266290700820036,174.0
65036,10.927417957463376,17.0
231921,6.029344381734518,14.0
172973,2.7936520618986833,4.0
315599,9.637907181390801,9.0
9947,5.494866981703808,3.0
258579,9.73760145804863,8.0
140681,7.2725750984170645,5.0
441370,3.4502481038205133,7.0
344528,4.651463727986993,4.0
540678,8.949822934331792,11.0
75236,7.0478607338620805,4.0
289126,3.701674784777424,14.0
165061,4.116728774634112,2.0
274783,9.960608241819045,6.0
163984,6.191009010509106,9.0
408305,5.379826008027749,17.0
450637,10.964023657873213,1.0
474910,4.297999458149889,2.0
509043,4.077449262458231,2.0
261071,6.02478275281419,5.0
44818,5.54495292564161,10.0
262559,4.122234341753938,4.0
500875,5.606403672214128,5.0
222999,7.961233061389748,8.0
212107,7.224939998788955,12.0
38141,4.135793547587809,1.0
174278,5.336908609204784,3.0
338604,9.945527722483575,7.0
221566,3.263395385837839,7.0
533722,16.33249967723168,22.0
67766,5.325492970901678,8.0
418786,2.8423953821502437,1.0
254179,6.8273881858162895,10.0
329701,10.659956724100084,15.0
459015,7.322984866866591,5.0
378327,6.6600184822282245,14.0
543741,15.397974390147283,26.0
302906,9.274605540203538,11.0
416772,4.042351078344836,11.0
447116,10.133635920686629,11.0
129035,5.862510346576755,7.0
296796,4.015233979405366,13.0
386224,7.4370079166574214,7.0
128758,6.104471103346214,5.0
224965,4.5592053286691225,5.0
454419,13.268147385878137,28.0
233557,7.229447205544602,19.0
185912,12.661149590519244,8.0
17050,6.266270807917181,8.0
161494,5.4193596072411765,3.0
319123,8.795383566509486,18.0
18982,3.2044829871138063,26.0
242745,6.544784626440105,10.0
401505,6.985713635413504,3.0
538703,9.27334210980348,15.0
377734,4.92878885965365,12.0
314358,9.858193384008928,14.0
424448,9.7256483374656,8.0
423251,8.634806859736727,10.0
192148,7.102630060172487,5.0
419816,5.473265800633499,6.0
514911,5.974217759352314,5.0
250438,2.652423193650975,9.0
377560,11.244411552645943,21.0
503453,4.57870056220986,18.0
117113,9.70443802462023,6.0
259329,7.075534117548727,1.0
318361,5.878804424479313,1.0
360148,6.283715959431447,4.0
108555,12.770457206895912,11.0
471053,6.406070196748715,6.0
194389,7.2161989928436014,116.0
433391,4.842963940832078,2.0
468865,6.425334068632992,9.0
142591,7.9500217798708945,6.0
534257,7.722710409682918,8.0
417603,5.357588249292576,10.0
198247,6.558484068362532,3.0
531513,7.021300264979118,9.0
5008,7.504923250674096,5.0
222509,6.291929781776162,4.0
170481,4.17199298686478,2.0
563949,9.28685603355882,24.0
42824,3.767610415603258,8.0
343945,6.968648937426906,4.0
189123,6.165677362796032,6.0
257421,7.791963641192979,6.0
270314,7.933031043723076,9.0
154434,7.137425330156134,5.0
373649,7.948762975940895,5.0
524688,6.953828578196294,7.0
540190,5.712652489187803,3.0
16847,6.650121192413621,4.0
192409,7.899083539003868,5.0
457715,7.242553051273603,55.0
236637,6.774527957937153,4.0
492171,9.128591831131416,30.0
257014,7.678140577980457,8.0
454684,2.3212840719402266,5.0
14826,6.690369119903153,5.0
465690,7.360771663616333,43.0
286982,3.7139565703339485,8.0
355162,7.956791466250479,25.0
3339,6.78709973596483,4.0
64783,8.626722750867316,13.0
135768,6.811864725166515,3.0
463169,6.191562474009061,3.0
468778,7.713746856198668,8.0
361212,6.461885961389953,2.0
433107,13.109500434312167,12.0
169725,5.962960996715992,1.0
129202,4.711824214102762,3.0
4335,3.9575182361891166,44.0
191359,6.770442576942514,19.0
190742,3.087892274023716,1.0
488435,5.8313327665409815,5.0
213555,5.434256521607722,5.0
147573,8.16234834302577,23.0
539706,6.612033602237261,2.0
431213,6.528245513101183,4.0
127452,5.490776910795375,7.0
555469,9.247917210336254,19.0
527605,9.083274268776108,20.0
265169,4.098432539850364,4.0
317392,4.436182117191038,14.0
257864,9.519512819975489,24.0
324950,6.8851991932192504,8.0
305450,8.05769659620637,19.0
214767,5.648102276393843,2.0
240703,9.845290379547919,10.0
470483,4.002548281792315,4.0
74780,7.505157794598745,8.0
11895,3.8604637368771364,7.0
202342,9.66743166741503,2.0
551677,7.682971323257789,3.0
344187,4.5042214481609335,4.0
506518,5.517218387794401,3.0
226344,5.472213897949132,24.0
538171,4.126572152967356,4.0
170391,8.333732042232214,6.0
212339,4.366611054075975,13.0
57555,4.270180554214221,10.0
305141,5.038999799175258,4.0
399287,4.041001139237551,4.0
530964,2.9085489304343355,1.0
211459,7.508149162522159,16.0
290092,9.713586623538163,6.0
207426,6.716102825828557,4.0
314738,7.350772185664937,4.0
54271,11.02772446930885,10.0
72515,3.722262923272183,5.0
467881,5.979245790086225,3.0
49910,5.177435266239399,4.0
81639,2.752821701334142,4.0
391077,3.721065651974641,1.0
